Business ID,Business Type,Date,Season,Weather,Location,Revenue,Profit,Growth Rate,Num Employees,GDP Growth,Inflation,Unemployment,Marketing Spend,Customer Rating,Tech Adoption,Sentiment Score
25753,Mobile Repair Shop,2021-10-17 01:07:19.580390,Autumn,Mild,Chennai,379389,52087,0.005,20,0.05,0.027,0.036,34831,5.0,Medium,0.46
32449,Gym,2021-10-17 01:21:10.645577,Autumn,Pleasant,Patna,340706,22539,0.13,5,0.031,0.039,0.08,26161,4.4,Low,0.98
17772,Mobile Repair Shop,2021-10-17 01:37:53.545106,Autumn,Pleasant,Bhopal,66190,7212,0.044,30,0.048,0.049,0.05,3055,4.4,High,0.97
3863,Tailor Shop,2021-10-17 02:16:00.893582,Autumn,Pleasant,Thane,268514,18826,0.145,48,0.044,0.028,0.05,14146,4.3,Medium,0.32
11641,Bakery,2021-10-17 02:46:03.201472,Autumn,Windy,Pimpri-Chinchwad,270587,51758,0.007,42,0.022,0.055,0.051,15224,4.4,Low,0.58
39211,Sweet Shop,2021-10-17 03:54:08.680985,Autumn,Pleasant,Ghaziabad,195082,33637,0.078,41,0.038,0.058,0.033,7709,4.6,Medium,0.91
31945,Photo Studio,2021-10-17 04:02:01.549583,Autumn,Mild,Visakhapatnam,283795,20585,0.066,6,0.022,0.044,0.071,10866,3.0,Low,0.46
20839,Hair Salon,2021-10-17 04:40:17.272795,Autumn,Pleasant,Pimpri-Chinchwad,176526,14120,0.046,42,0.029,0.026,0.041,11552,3.3,Medium,0.8
46208,Hair Salon,2021-10-17 04:44:52.801351,Autumn,Mild,Kolkata,199811,17965,0.068,25,0.016,0.05,0.074,18895,3.8,Medium,0.76
5625,Hair Salon,2021-10-17 05:01:08.168174,Autumn,Windy,Patna,258595,39295,0.081,27,0.044,0.026,0.074,22341,3.2,High,0.79
23172,Stationery Shop,2021-10-17 05:03:04.886813,Autumn,Mild,Delhi,413821,58952,0.048,30,0.035,0.028,0.079,17883,4.7,Medium,0.98
7460,Mobile Repair Shop,2021-10-17 05:09:47.456889,Autumn,Mild,Chennai,166841,14871,0.091,46,0.035,0.036,0.036,13451,4.7,Low,0.98
12649,Furniture Store,2021-10-17 05:15:17.347619,Autumn,Pleasant,Ghaziabad,181051,37559,0.037,33,0.012,0.038,0.066,3828,4.3,Medium,0.49
15493,Toy Shop,2021-10-17 05:19:15.027795,Autumn,Windy,Vadodara,441436,38753,0.115,24,0.033,0.025,0.074,5953,3.4,Medium,0.56
45899,Optician,2021-10-17 05:44:42.736856,Autumn,Mild,Delhi,368952,29900,0.141,47,0.019,0.058,0.056,4395,4.9,Medium,0.59
44061,Tea Stall,2021-10-17 05:55:16.469035,Autumn,Mild,Bhopal,391615,72027,0.007,42,0.04,0.029,0.067,22646,3.1,Low,0.58
24190,Photo Studio,2021-10-17 06:10:16.162940,Autumn,Pleasant,Jaipur,333024,33526,0.013,8,0.03,0.056,0.047,8854,4.3,Low,0.72
17033,Sweet Shop,2021-10-17 06:38:19.380356,Autumn,Windy,Lucknow,190142,11454,0.041,12,0.037,0.031,0.061,8866,4.9,Low,0.58
6658,Toy Shop,2021-10-17 06:38:48.320881,Autumn,Mild,Ghaziabad,84722,11053,0.088,7,0.028,0.054,0.063,6035,3.8,Low,0.93
34800,Clothing Store,2021-10-17 06:39:51.008575,Autumn,Windy,Ghaziabad,105889,20471,0.123,16,0.043,0.038,0.079,6006,3.7,Low,0.89
31009,Bakery,2021-10-17 06:51:14.404592,Autumn,Mild,Vadodara,266094,16602,0.108,49,0.047,0.026,0.06,21379,4.6,Medium,0.33
36163,Bookstore,2021-10-17 07:04:43.221685,Autumn,Pleasant,Patna,205089,26077,0.188,30,0.031,0.047,0.039,13261,3.7,High,0.6
48445,Tech Shop,2021-10-17 08:04:59.154675,Autumn,Pleasant,Chennai,269005,27938,0.084,48,0.021,0.05,0.031,19640,3.5,High,0.44
48417,Pharmacy,2021-10-17 08:42:31.149722,Autumn,Windy,Bangalore,183739,36098,0.084,20,0.018,0.042,0.049,17577,4.2,Low,0.48
9653,Tea Stall,2021-10-17 08:56:38.791256,Autumn,Mild,Pune,59260,5176,0.013,13,0.022,0.026,0.058,3965,3.6,High,0.79
7159,Sweet Shop,2021-10-17 09:32:11.404319,Autumn,Pleasant,Vadodara,345303,39978,0.004,41,0.041,0.052,0.073,3639,4.7,High,0.38
29645,Mobile Repair Shop,2021-10-17 09:45:18.206102,Autumn,Pleasant,Nagpur,184733,21377,0.042,20,0.037,0.04,0.045,14892,3.5,Medium,0.98
29076,Dry Cleaning Service,2021-10-17 09:57:47.119276,Autumn,Pleasant,Jaipur,479627,38781,0.141,13,0.039,0.027,0.032,37321,4.3,Low,0.69
33526,Spice Shop,2021-10-17 10:36:09.816701,Autumn,Mild,Visakhapatnam,218955,27012,0.119,4,0.016,0.021,0.035,10635,4.2,Medium,0.67
8783,Sweet Shop,2021-10-17 10:37:46.661287,Autumn,Pleasant,Chennai,321427,58971,0.043,27,0.043,0.047,0.065,9011,3.6,Low,0.69
44894,Grocery Store,2021-10-17 11:05:21.590384,Autumn,Mild,Nagpur,382367,58068,0.087,34,0.019,0.029,0.033,29751,3.8,Low,0.47
38088,Toy Shop,2021-10-17 11:19:30.512260,Autumn,Pleasant,Nagpur,244222,41127,0.141,27,0.042,0.036,0.031,15446,4.6,Low,0.68
46117,Tech Shop,2021-10-17 11:20:21.787908,Autumn,Pleasant,Patna,374294,26717,0.126,19,0.013,0.053,0.055,9665,4.9,Medium,0.49
608,Shoe Store,2021-10-17 11:27:36.331186,Autumn,Pleasant,Vadodara,81581,9036,0.13,16,0.033,0.048,0.062,7543,3.3,Low,0.98
8569,Ice Cream Parlor,2021-10-17 11:58:13.631353,Autumn,Mild,Indore,42783,3201,0.079,4,0.012,0.054,0.058,3043,4.6,Low,0.34
35860,Clothing Store,2021-10-17 12:09:33.173174,Autumn,Mild,Jaipur,80263,9296,0.063,10,0.033,0.049,0.045,5698,5.0,High,0.43
26348,Ice Cream Parlor,2021-10-17 12:32:02.691066,Autumn,Pleasant,Bhopal,417317,59056,0.148,47,0.025,0.039,0.066,18905,3.5,Medium,0.47
48861,Dry Cleaning Service,2021-10-17 12:46:35.215742,Autumn,Pleasant,Lucknow,442728,28908,0.055,22,0.033,0.049,0.061,26861,3.3,Medium,0.61
18797,Pet Shop,2021-10-17 12:49:21.782752,Autumn,Mild,Ghaziabad,404137,60434,0.149,23,0.015,0.044,0.052,25936,3.8,Medium,0.33
2242,Grocery Store,2021-10-17 13:41:08.620893,Autumn,Mild,Indore,127603,12731,0.045,20,0.047,0.053,0.049,4806,3.9,Low,0.75
47973,Bakery,2021-10-17 13:45:40.084346,Autumn,Pleasant,Pimpri-Chinchwad,118153,7127,0.058,46,0.044,0.057,0.059,10411,3.2,Low,0.45
28391,Bookstore,2021-10-17 14:02:49.013478,Autumn,Pleasant,Vadodara,287751,15532,0.077,6,0.044,0.052,0.042,17414,4.7,Low,0.6
31866,Stationery Shop,2021-10-17 14:23:31.537417,Autumn,Mild,Indore,32508,5130,0.157,47,0.043,0.045,0.056,3221,4.7,Medium,0.81
44003,Photo Studio,2021-10-17 15:09:44.457258,Autumn,Pleasant,Delhi,370744,49583,0.028,32,0.033,0.038,0.039,3560,3.7,Low,0.76
21739,Flower Shop,2021-10-17 15:37:53.508931,Autumn,Mild,Bangalore,102311,14824,0.045,30,0.027,0.045,0.063,2290,3.9,Low,0.54
30339,Flower Shop,2021-10-17 15:42:25.306145,Autumn,Pleasant,Bangalore,13718,2429,0.176,2,0.018,0.038,0.051,1083,3.8,Low,0.65
28607,Pharmacy,2021-10-17 15:53:21.044943,Autumn,Pleasant,Pimpri-Chinchwad,421924,29004,0.024,29,0.049,0.05,0.057,28744,3.2,Low,0.97
36934,Auto Parts Shop,2021-10-17 16:37:54.338023,Autumn,Pleasant,Ahmedabad,431181,53522,0.095,32,0.014,0.026,0.077,24225,3.5,Low,0.72
34536,Tea Stall,2021-10-17 17:25:52.966487,Autumn,Windy,Ahmedabad,381586,70846,0.077,35,0.016,0.038,0.062,21003,3.7,Medium,0.47
20757,Furniture Store,2021-10-17 17:28:42.255343,Autumn,Pleasant,Delhi,161383,28906,0.167,47,0.048,0.031,0.075,15304,4.2,Medium,0.39
39237,Spice Shop,2021-10-17 17:34:29.684744,Autumn,Mild,Kanpur,257833,25510,0.026,47,0.018,0.06,0.066,26308,3.7,High,0.82
47148,Ice Cream Parlor,2021-10-17 17:42:14.956758,Autumn,Pleasant,Hyderabad,37261,5649,0.057,37,0.011,0.06,0.033,2225,4.9,High,0.8
40983,Toy Shop,2021-10-17 19:03:43.002999,Autumn,Pleasant,Pune,326606,61895,0.132,8,0.03,0.023,0.04,18801,4.6,Medium,0.93
1346,Bookstore,2021-10-17 19:09:21.445929,Autumn,Pleasant,Kolkata,210764,21755,0.044,2,0.038,0.029,0.06,11154,3.1,Low,0.83
33565,Shoe Store,2021-10-17 19:27:03.822409,Autumn,Pleasant,Bhopal,117297,6198,0.063,20,0.02,0.029,0.047,2582,4.6,Medium,0.83
19674,Tea Stall,2021-10-17 19:50:55.984112,Autumn,Mild,Mumbai,238348,16591,0.078,37,0.017,0.039,0.056,12936,3.4,Medium,0.52
49717,Dry Cleaning Service,2021-10-17 20:21:15.340541,Autumn,Mild,Ahmedabad,204880,39571,0.014,15,0.041,0.038,0.05,6703,3.0,High,0.42
40063,Stationery Shop,2021-10-17 21:02:24.822769,Autumn,Pleasant,Kolkata,453962,76652,0.031,25,0.049,0.045,0.074,24541,3.4,Medium,0.68
49271,Fruit Vendor,2021-10-17 21:11:05.275006,Autumn,Pleasant,Vadodara,423095,74345,0.111,30,0.017,0.03,0.057,17554,3.4,High,0.38
31700,Sweet Shop,2021-10-17 21:29:05.510397,Autumn,Pleasant,Lucknow,229107,30794,0.049,18,0.034,0.042,0.051,18023,4.9,Medium,0.49
18002,Bookstore,2021-10-17 21:38:18.599887,Autumn,Mild,Nagpur,110063,14147,0.102,12,0.013,0.034,0.072,7841,3.8,Medium,0.82
12643,Fruit Vendor,2021-10-17 21:42:33.346529,Autumn,Mild,Bhopal,471423,42813,0.09,13,0.011,0.024,0.06,8618,4.1,Low,0.39
31159,Pharmacy,2021-10-17 22:48:20.429424,Autumn,Mild,Vadodara,125167,22309,0.085,47,0.047,0.042,0.038,11169,4.0,Medium,0.79
20324,Tailor Shop,2021-10-17 23:00:24.151208,Autumn,Windy,Jaipur,311724,40277,0.027,12,0.047,0.02,0.076,5587,3.3,Low,0.32
28271,Optician,2021-10-17 23:46:38.994667,Autumn,Mild,Delhi,272784,16704,0.017,24,0.043,0.036,0.03,8925,4.2,High,0.99
28051,Clothing Store,2021-10-17 23:59:02.959850,Autumn,Pleasant,Visakhapatnam,231278,36558,0.095,7,0.015,0.049,0.046,7230,4.4,High,0.84
37626,Jewelry Store,2021-10-18 01:12:26.445036,Autumn,Windy,Pimpri-Chinchwad,142570,17839,0.077,16,0.023,0.027,0.033,7148,4.9,Low,0.98
15744,Grocery Store,2021-10-18 01:58:08.086423,Autumn,Pleasant,Kanpur,275560,42124,0.171,28,0.02,0.021,0.042,2571,4.1,Low,0.3
27486,Pet Shop,2021-10-18 03:02:02.873347,Autumn,Pleasant,Ahmedabad,158156,26090,0.073,23,0.028,0.023,0.073,12156,3.9,Medium,0.54
30576,Gym,2021-10-18 03:04:53.340231,Autumn,Pleasant,Pimpri-Chinchwad,153414,25058,0.095,26,0.032,0.059,0.078,13126,3.8,Low,0.66
39450,Grocery Store,2021-10-18 03:56:16.714862,Autumn,Pleasant,Pimpri-Chinchwad,510539,88266,0.071,9,0.02,0.023,0.061,24043,3.7,Low,0.61
15104,Auto Parts Shop,2021-10-18 04:44:24.926971,Autumn,Mild,Ahmedabad,332412,28475,0.05,9,0.039,0.031,0.037,16699,3.7,High,0.36
20457,Pet Shop,2021-10-18 04:57:25.183625,Autumn,Pleasant,Pune,233303,26718,0.054,18,0.018,0.049,0.053,5446,3.6,Low,0.7
10629,Vegetable Vendor,2021-10-18 05:36:38.004432,Autumn,Pleasant,Pune,321411,60326,0.04,5,0.047,0.057,0.077,13249,3.9,Medium,0.97
49834,Cyber Cafe,2021-10-18 06:03:40.358238,Autumn,Windy,Bhopal,427317,68953,0.036,47,0.012,0.057,0.067,18255,4.9,Low,0.71
43987,Photo Studio,2021-10-18 06:20:10.454927,Autumn,Pleasant,Ahmedabad,384621,25900,0.053,41,0.019,0.044,0.075,33757,4.7,Low,0.7
26686,Electrical Appliances,2021-10-18 07:42:28.755839,Autumn,Pleasant,Visakhapatnam,373341,69312,0.099,8,0.044,0.026,0.045,18845,3.5,Low,0.75
12856,Dry Cleaning Service,2021-10-18 08:28:29.380748,Autumn,Pleasant,Chennai,372987,69713,0.078,8,0.014,0.035,0.053,24664,3.0,Medium,0.55
17589,Spice Shop,2021-10-18 08:46:04.506366,Autumn,Mild,Pimpri-Chinchwad,378749,26003,0.148,4,0.017,0.047,0.039,32027,4.0,Medium,0.66
33800,Clothing Store,2021-10-18 09:05:45.858491,Autumn,Windy,Lucknow,282969,23702,0.017,10,0.018,0.032,0.079,17900,3.2,Medium,0.49
29926,Tea Stall,2021-10-18 09:50:10.245995,Autumn,Pleasant,Pune,538816,64236,0.123,6,0.02,0.033,0.07,29112,3.9,Medium,0.57
30203,Optician,2021-10-18 09:52:19.286450,Autumn,Pleasant,Thane,123470,7102,0.001,20,0.022,0.025,0.079,7174,3.9,Low,0.33
17473,Tea Stall,2021-10-18 10:41:15.482063,Autumn,Pleasant,Pimpri-Chinchwad,393460,42049,0.111,21,0.022,0.049,0.073,34802,3.4,High,0.94
27209,Bookstore,2021-10-18 10:44:56.833075,Autumn,Mild,Nagpur,315877,41319,0.016,20,0.02,0.048,0.057,20952,3.7,High,0.93
20243,Jewelry Store,2021-10-18 11:28:48.128398,Autumn,Pleasant,Chennai,246311,19126,0.103,34,0.047,0.047,0.047,22059,3.3,Low,0.48
190,Photo Studio,2021-10-18 12:03:21.269384,Autumn,Pleasant,Nagpur,122441,6968,0.099,28,0.019,0.045,0.041,5285,4.7,High,0.48
25180,Mobile Repair Shop,2021-10-18 12:52:03.384877,Autumn,Pleasant,Chennai,391231,40050,0.067,45,0.02,0.052,0.047,11729,3.6,High,0.32
7148,Grocery Store,2021-10-18 13:38:57.402756,Autumn,Pleasant,Nagpur,403097,45161,0.046,43,0.042,0.026,0.05,31961,4.4,Low,0.76
45970,Pharmacy,2021-10-18 14:12:59.746956,Autumn,Pleasant,Hyderabad,255149,51749,0.032,43,0.042,0.024,0.071,15865,4.2,High,0.68
17931,Street Food Vendor,2021-10-18 14:13:09.579950,Autumn,Mild,Lucknow,205100,34276,0.098,16,0.029,0.024,0.056,20249,4.8,High,0.31
7301,Stationery Shop,2021-10-18 14:20:33.433045,Autumn,Mild,Delhi,181314,34200,0.172,27,0.032,0.029,0.043,17602,3.2,Low,0.92
3935,Gym,2021-10-18 15:57:32.903923,Autumn,Pleasant,Vadodara,198701,31839,0.062,31,0.015,0.058,0.034,15696,3.7,Medium,0.46
21662,Ice Cream Parlor,2021-10-18 15:59:17.489540,Autumn,Pleasant,Kanpur,297852,53429,0.033,8,0.047,0.041,0.047,18437,4.6,High,0.61
32597,Street Food Vendor,2021-10-18 18:47:35.667944,Autumn,Mild,Kolkata,187623,31411,0.076,38,0.028,0.042,0.051,3475,4.6,High,0.8
42433,Tailor Shop,2021-10-18 19:10:15.220805,Autumn,Mild,Ahmedabad,132709,8799,0.07,8,0.038,0.027,0.037,7965,4.3,High,1.0
37965,Pharmacy,2021-10-18 19:34:45.494869,Autumn,Pleasant,Hyderabad,53250,4547,0.129,16,0.013,0.027,0.053,3873,3.5,Low,0.43
18510,Cyber Cafe,2021-10-18 19:47:29.720141,Autumn,Pleasant,Visakhapatnam,470662,45851,0.047,27,0.04,0.04,0.042,28486,4.9,High,0.74
1405,Bookstore,2021-10-18 19:59:37.455818,Autumn,Mild,Kanpur,411188,40585,0.065,46,0.019,0.033,0.076,33856,3.8,High,0.51
12430,Electrical Appliances,2021-10-18 20:08:13.315729,Autumn,Pleasant,Indore,387845,45772,0.004,39,0.022,0.056,0.075,24513,3.0,High,0.47
14774,Shoe Store,2021-10-18 20:29:47.850518,Autumn,Pleasant,Pune,383500,45235,0.104,44,0.032,0.03,0.053,12000,4.9,High,0.94
47616,Tea Stall,2021-10-18 20:38:55.026964,Autumn,Pleasant,Pimpri-Chinchwad,38792,2106,0.093,33,0.019,0.042,0.078,3495,4.2,High,0.53
39525,Vegetable Vendor,2021-10-18 21:36:32.725384,Autumn,Mild,Patna,291335,27634,0.059,27,0.03,0.05,0.035,17830,3.6,Low,0.74
16906,Electrical Appliances,2021-10-18 22:23:51.348763,Autumn,Pleasant,Kolkata,434449,64085,0.082,43,0.046,0.048,0.078,27055,4.6,Medium,0.7
36485,Sweet Shop,2021-10-18 22:36:23.270006,Autumn,Pleasant,Nagpur,148814,19390,0.053,38,0.045,0.028,0.03,13933,4.9,Low,0.78
4076,Flower Shop,2021-10-18 23:18:34.924099,Autumn,Windy,Bhopal,110314,13586,0.033,18,0.022,0.053,0.077,10909,3.8,Low,0.51
22070,Shoe Store,2021-10-18 23:38:38.594365,Autumn,Mild,Pimpri-Chinchwad,308692,20993,0.075,8,0.013,0.023,0.078,6494,3.8,Low,0.97
33029,Stationery Shop,2021-10-18 23:39:32.729238,Autumn,Mild,Thane,172791,15305,0.196,16,0.015,0.054,0.078,13559,3.8,Medium,0.74
46866,Photo Studio,2021-10-18 23:44:47.915786,Autumn,Windy,Vadodara,490036,29671,0.017,42,0.021,0.024,0.039,45730,4.3,Medium,0.88
14785,Hair Salon,2021-10-19 00:06:51.853152,Autumn,Mild,Pimpri-Chinchwad,542682,67894,0.198,4,0.015,0.029,0.049,39635,3.5,Medium,0.56
33654,Electrical Appliances,2021-10-19 00:25:50.834923,Autumn,Pleasant,Vadodara,193408,31553,0.056,31,0.031,0.059,0.03,13077,3.8,Medium,0.82
37379,Cyber Cafe,2021-10-19 00:29:37.406183,Autumn,Pleasant,Mumbai,243975,28422,0.112,6,0.041,0.043,0.073,14662,3.0,Low,0.88
38334,Cyber Cafe,2021-10-19 02:28:38.549059,Autumn,Pleasant,Bangalore,328525,17625,0.02,14,0.018,0.035,0.055,17127,3.1,Medium,0.7
14752,Toy Shop,2021-10-19 02:29:00.845269,Autumn,Pleasant,Ahmedabad,390943,33027,0.156,16,0.028,0.046,0.068,30747,3.7,Medium,0.86
36317,Clothing Store,2021-10-19 02:38:25.244733,Autumn,Pleasant,Pimpri-Chinchwad,151829,18388,0.056,23,0.039,0.053,0.078,10282,3.6,High,0.51
22230,Shoe Store,2021-10-19 03:09:00.634585,Autumn,Mild,Ahmedabad,374015,21267,0.057,12,0.042,0.022,0.077,17150,4.5,Low,0.94
20328,Tailor Shop,2021-10-19 04:15:38.152224,Autumn,Mild,Nagpur,189474,32035,0.174,12,0.036,0.032,0.051,12900,4.0,High,0.78
25523,Vegetable Vendor,2021-10-19 05:51:31.544156,Autumn,Mild,Delhi,320062,40613,0.074,1,0.013,0.027,0.051,4321,4.8,Low,0.94
22313,Cyber Cafe,2021-10-19 05:58:38.659398,Autumn,Pleasant,Vadodara,285063,19497,0.164,20,0.012,0.033,0.063,7227,4.4,Low,0.64
48955,Spice Shop,2021-10-19 06:36:50.228810,Autumn,Windy,Mumbai,273878,42321,0.057,31,0.037,0.055,0.038,5485,4.0,High,0.32
37770,Toy Shop,2021-10-19 06:50:20.466955,Autumn,Pleasant,Kolkata,93139,18991,0.125,23,0.038,0.055,0.049,3812,4.4,Low,0.37
44910,Jewelry Store,2021-10-19 07:33:58.592660,Autumn,Pleasant,Ghaziabad,297540,27735,0.177,36,0.011,0.039,0.061,19677,3.6,Medium,0.57
6944,Flower Shop,2021-10-19 09:35:23.366902,Autumn,Pleasant,Patna,437153,25066,0.107,7,0.014,0.054,0.065,7066,3.8,High,0.46
21126,Tech Shop,2021-10-19 10:11:19.340772,Autumn,Windy,Lucknow,284013,34485,0.047,23,0.023,0.024,0.066,21588,4.8,High,0.59
11910,Vegetable Vendor,2021-10-19 10:22:55.239737,Autumn,Windy,Patna,167074,24555,0.019,19,0.021,0.03,0.065,10181,4.2,Low,0.42
22284,Pharmacy,2021-10-19 11:23:42.648048,Autumn,Pleasant,Chennai,451524,89293,0.061,29,0.047,0.042,0.055,30827,3.0,Medium,0.38
20423,Street Food Vendor,2021-10-19 12:24:06.176022,Autumn,Pleasant,Pune,225063,20842,0.021,32,0.012,0.031,0.044,12009,3.8,High,0.44
42761,Clothing Store,2021-10-19 13:01:04.268181,Autumn,Mild,Kanpur,96984,17695,0.038,1,0.018,0.057,0.073,9940,4.5,Low,0.92
40992,Cyber Cafe,2021-10-19 14:24:46.004330,Autumn,Windy,Ahmedabad,110504,12046,0.027,35,0.049,0.041,0.064,8713,4.6,High,0.44
12849,Hair Salon,2021-10-19 16:02:49.379739,Autumn,Pleasant,Visakhapatnam,13495,2038,0.037,14,0.026,0.034,0.078,790,4.9,High,0.45
30236,Electrical Appliances,2021-10-19 16:03:21.291335,Autumn,Pleasant,Vadodara,78390,9515,0.061,39,0.039,0.043,0.036,2216,3.6,Low,0.48
31340,Tea Stall,2021-10-19 16:09:31.455422,Autumn,Mild,Visakhapatnam,83879,5485,0.147,14,0.01,0.024,0.032,3073,4.3,High,0.98
36260,Sweet Shop,2021-10-19 16:45:40.236471,Autumn,Windy,Bhopal,193675,10293,0.075,19,0.014,0.052,0.055,10933,4.9,Medium,0.51
20591,Auto Parts Shop,2021-10-19 17:26:06.214956,Autumn,Windy,Vadodara,84742,9909,0.072,23,0.039,0.058,0.08,1398,3.6,Medium,0.93
13381,Stationery Shop,2021-10-19 17:40:29.507206,Autumn,Mild,Bhopal,410254,83103,0.075,32,0.014,0.037,0.066,8417,3.7,Low,0.52
41157,Vegetable Vendor,2021-10-19 20:00:02.028933,Autumn,Pleasant,Bangalore,120101,13220,0.104,13,0.013,0.037,0.039,3137,3.9,Medium,0.8
44320,Cyber Cafe,2021-10-19 20:09:38.506760,Autumn,Pleasant,Jaipur,215251,16772,0.02,4,0.033,0.056,0.049,20853,3.7,Medium,0.33
1177,Photo Studio,2021-10-19 20:43:11.422157,Autumn,Mild,Ahmedabad,450574,32068,0.146,29,0.013,0.042,0.063,46494,4.5,Low,0.34
46430,Tea Stall,2021-10-19 20:57:40.849827,Autumn,Pleasant,Hyderabad,96608,17465,0.057,23,0.016,0.055,0.037,1790,4.7,Medium,0.77
2542,Tea Stall,2021-10-19 21:43:07.690882,Autumn,Windy,Patna,100279,6555,0.09,2,0.023,0.035,0.034,6371,4.1,Medium,0.83
18633,Electrical Appliances,2021-10-19 22:00:01.746149,Autumn,Windy,Visakhapatnam,204046,27230,0.094,44,0.036,0.055,0.075,7959,3.2,Medium,0.4
43457,Gym,2021-10-19 22:34:19.370296,Autumn,Mild,Indore,195334,30170,0.034,45,0.031,0.054,0.044,5061,4.3,Medium,0.88
42759,Fruit Vendor,2021-10-19 22:36:03.267856,Autumn,Pleasant,Jaipur,144819,26031,0.013,35,0.031,0.048,0.051,3096,3.4,Medium,0.32
24950,Stationery Shop,2021-10-19 22:54:40.339692,Autumn,Pleasant,Chennai,195632,20419,0.05,6,0.029,0.021,0.044,16394,4.1,Low,0.6
45566,Shoe Store,2021-10-19 23:04:35.688666,Autumn,Windy,Kolkata,265366,38396,0.173,44,0.017,0.056,0.07,13957,4.6,High,0.96
36756,Street Food Vendor,2021-10-19 23:34:50.311609,Autumn,Windy,Bhopal,307547,40839,0.084,21,0.013,0.052,0.037,26268,3.2,Medium,0.99
48265,Hair Salon,2021-10-19 23:39:40.126685,Autumn,Mild,Ahmedabad,491016,69670,0.1,26,0.04,0.021,0.054,29955,4.6,Low,0.43
20831,Mobile Repair Shop,2021-10-20 00:08:24.271097,Autumn,Windy,Kolkata,62263,6330,0.074,25,0.01,0.025,0.077,988,4.6,Low,0.34
13306,Dry Cleaning Service,2021-10-20 00:11:27.487581,Autumn,Pleasant,Chennai,86796,15397,0.092,36,0.036,0.037,0.05,1855,3.3,Low,0.56
26902,Street Food Vendor,2021-10-20 00:21:06.788881,Autumn,Windy,Bangalore,46605,5973,0.133,28,0.035,0.051,0.077,1831,3.9,Medium,0.34
35209,Dry Cleaning Service,2021-10-20 00:44:26.075403,Autumn,Mild,Kanpur,40552,4287,0.113,7,0.048,0.022,0.043,2246,3.2,Low,0.57
7035,Auto Parts Shop,2021-10-20 01:08:03.386786,Autumn,Mild,Pimpri-Chinchwad,270735,19981,0.062,42,0.046,0.023,0.059,3464,4.0,Low,0.45
17769,Jewelry Store,2021-10-20 02:15:54.544492,Autumn,Mild,Vadodara,467649,72806,0.13,25,0.019,0.043,0.05,21294,4.4,Low,0.4
45352,Bookstore,2021-10-20 03:52:06.657016,Autumn,Mild,Hyderabad,55095,7593,0.014,34,0.046,0.039,0.063,4586,4.6,Low,1.0
30550,Pharmacy,2021-10-20 04:03:31.336393,Autumn,Mild,Thane,104097,5528,0.008,19,0.035,0.039,0.058,3737,4.9,High,0.44
32621,Jewelry Store,2021-10-20 05:55:33.671267,Autumn,Pleasant,Chennai,176026,11881,0.078,13,0.038,0.024,0.062,2512,3.1,Low,0.86
10974,Vegetable Vendor,2021-10-20 07:20:47.079652,Autumn,Pleasant,Kanpur,205404,18154,0.066,39,0.015,0.044,0.036,5399,4.0,High,0.58
35005,Tech Shop,2021-10-20 07:22:48.038267,Autumn,Pleasant,Ghaziabad,182026,17561,0.13,3,0.034,0.06,0.06,5985,4.6,Low,0.64
46116,Optician,2021-10-20 07:53:29.787765,Autumn,Windy,Pimpri-Chinchwad,253896,49401,0.056,23,0.046,0.048,0.051,13280,5.0,Medium,0.39
11074,Bookstore,2021-10-20 09:10:42.100384,Autumn,Mild,Thane,195843,30969,0.074,28,0.05,0.049,0.047,6375,3.4,High,0.81
5867,Photo Studio,2021-10-20 09:47:04.202041,Autumn,Mild,Indore,228934,35829,0.092,12,0.044,0.057,0.035,7648,3.1,Low,0.94
43755,Mobile Repair Shop,2021-10-20 11:18:14.415048,Autumn,Mild,Lucknow,399747,72195,0.057,1,0.013,0.059,0.071,34944,4.6,Low,0.85
47553,Shoe Store,2021-10-20 11:47:39.017963,Autumn,Mild,Nagpur,10944,1721,0.032,10,0.039,0.027,0.033,745,4.9,High,0.56
44702,Mobile Repair Shop,2021-10-20 11:47:39.560952,Autumn,Pleasant,Thane,402593,61932,0.072,39,0.048,0.028,0.037,7627,3.8,Medium,0.71
1936,Grocery Store,2021-10-20 12:20:21.551260,Autumn,Pleasant,Kanpur,199487,15684,0.051,20,0.037,0.026,0.036,3760,3.3,Low,0.84
49433,Auto Parts Shop,2021-10-20 12:50:14.299326,Autumn,Pleasant,Patna,316001,36851,0.028,48,0.012,0.024,0.053,13421,4.7,Low,0.79
20784,Flower Shop,2021-10-20 13:36:49.261097,Autumn,Mild,Mumbai,368702,51990,0.054,46,0.025,0.057,0.043,22819,3.2,High,0.52
6509,Fruit Vendor,2021-10-20 14:32:42.299279,Autumn,Pleasant,Chennai,360304,43838,0.073,21,0.011,0.027,0.036,4652,3.2,Low,0.68
27829,Fruit Vendor,2021-10-20 14:55:00.926216,Autumn,Windy,Lucknow,70108,10689,0.094,17,0.028,0.033,0.064,2034,4.7,Low,0.53
33214,Tech Shop,2021-10-20 15:35:18.758473,Autumn,Pleasant,Pimpri-Chinchwad,30593,3843,0.121,7,0.014,0.024,0.034,1568,3.5,Low,0.54
27150,Hair Salon,2021-10-20 16:06:08.824430,Autumn,Pleasant,Mumbai,512913,70197,0.047,6,0.018,0.025,0.036,42045,3.7,Medium,0.38
